ticker,date,open,high,low,close,volume,updated_at,log_return,macd,rsi_14,sp500_value
AAPL,2023-05-31,175.03946345752533,177.03337571367211,174.4768188110026,174.9604949951172,99625300,2026-04-01 12:22:23.917,-0.00028200632425182516,2.1156426354812083,66.72268441366953,4179.830078125
AAPL,2023-06-01,175.40468096744894,177.79342049505456,174.64462268903534,177.76380920410156,68901800,2026-04-01 12:22:23.917,0.015895549022977833,2.4257977345860695,71.73528430246576,4221.02001953125
AAPL,2023-06-02,178.69168514468382,179.43199760539318,176.94454352013497,178.6127166748047,61996900,2026-04-01 12:22:23.917,0.004764113316559139,2.7088714397005447,73.05872986432291,4282.3701171875
AAPL,2023-06-05,180.27099781019854,182.56102285189482,175.7402747725204,177.26039123535156,121946500,2026-04-01 12:22:23.917,-0.007600079459319483,2.791904689965463,67.62643309498712,4273.7900390625
AAPL,2023-06-06,177.64533454275295,177.79339097293357,175.13813520595488,176.89515686035156,64848400,2026-04-01 12:22:23.917,-0.0020625654825672467,2.796007147409881,66.19486896539293,4283.85009765625
AAPL,2023-06-07,176.13511905525095,178.8693435880805,175.0295907510138,175.52313232421875,61944600,2026-04-01 12:22:23.917,-0.007786380617158467,2.6579087434094504,60.97321224053617,4267.52001953125
AAPL,2023-06-08,175.60209965770608,178.50412674833163,175.1677956906412,178.2376251220703,50214900,2026-04-01 12:22:23.917,0.0153467902691173,2.7359631658199532,66.58871526412506,4293.93017578125
AAPL,2023-06-09,179.1556074319137,179.87617397731293,178.2968498358667,178.62258911132812,48900000,2026-04-01 12:22:23.917,0.0021575066271448985,2.796647226215498,67.30716200178588,4298.85986328125
AAPL,2023-06-12,178.92856174317663,181.51471470308874,178.6324337942364,181.41600036621094,54274900,2026-04-01 12:22:23.917,0.01551759944514764,3.035157319778534,72.01040550248158,4338.93017578125
AAPL,2023-06-13,180.4388079672042,181.7713612206094,180.08345742062403,180.9422149658203,54929100,2026-04-01 12:22:23.917,-0.002615012715782831,3.1496406680400355,70.16663455720106,4369.009765625
AAPL,2023-06-14,181.00143405215442,182.00826309164242,179.668880824476,181.57394409179688,57462900,2026-04-01 12:22:23.917,0.0034852502414504313,3.2538366042995506,71.22458944452322,4372.58984375
AAPL,2023-06-15,181.58385210624687,184.1107829667957,181.40616927858855,183.60736083984375,65433200,2026-04-01 12:22:23.917,0.01113659290074208,3.4606007211071983,74.3746240563583,4425.83984375
AAPL,2023-06-16,184.31803597311566,184.57468723659963,181.88981981135748,182.5314178466797,101256200,2026-04-01 12:22:23.917,-0.005877258312483747,3.4973281439820596,70.0075909991664,4409.58984375
AAPL,2023-06-20,182.02801364300083,183.69618663444365,182.02801364300083,182.62025451660156,49799100,2026-04-01 12:22:23.917,0.00048657409179929303,3.49333428492929,70.16336651838631,4388.7099609375
AAPL,2023-06-21,182.51166200493424,183.01508403325016,180.2315024183292,181.5838165283203,49515700,2026-04-01 12:22:23.917,-0.005691538719691199,3.3677163018776923,65.8652337125558,4365.68994140625
AAPL,2023-06-22,181.3666633051449,184.63390612000734,181.29756025506936,184.5845489501953,51245300,2026-04-01 12:22:23.917,0.016390272241597465,3.470293786965499,71.33945646468166,4381.89013671875
AAPL,2023-06-23,183.15328303090953,185.13731475683954,182.6202496908907,184.2686767578125,53117000,2026-04-01 12:22:23.917,-0.0017127260795524795,3.4859154731892943,70.06566139087491,4348.330078125
AAPL,2023-06-26,184.4167239450006,185.62096644420274,182.83738507538382,182.8768768310547,48088700,2026-04-01 12:22:23.917,-0.007581770119472626,3.347402378800581,64.59292164810297,4328.81982421875
AAPL,2023-06-27,183.48892085931215,185.95662920109734,183.27176132029933,185.63088989257812,50730800,2026-04-01 12:22:23.917,0.014947116909386049,3.420427037634113,69.64533509564278,4378.41015625
AAPL,2023-06-28,185.50253915791174,187.44709427325768,185.17681495512898,186.8054962158203,51216800,2026-04-01 12:22:23.917,0.0063077092441878755,3.53236165324509,71.51246560330807,4376.85986328125
AAPL,2023-06-29,186.63770623646846,187.6149240946042,186.49951518133068,187.14111328125,46347300,2026-04-01 12:22:23.918,0.0017950003932110231,3.6065777515701143,72.04163818968155,4396.43994140625
AAPL,2023-06-30,189.1547673916645,191.96794560784363,188.78953634841974,191.46453857421875,85213200,2026-04-01 12:22:23.918,0.02283966556316488,3.9685122935536583,77.77021084056763,4450.3798828125
AAPL,2023-07-03,191.27698682945007,191.37570117698604,189.28307449044232,189.9740447998047,31458200,2026-04-01 12:22:23.918,-0.007815157802991211,4.087954242806262,72.2723496621273,4455.58984375
AAPL,2023-07-05,189.09554798353173,190.48732393792235,188.15780683402295,188.858642578125,46920300,2026-04-01 12:22:23.918,-0.005888644153442742,4.045969789433627,68.37674447881155,4446.81982421875
AAPL,2023-07-06,187.3878577490578,189.53970680413252,186.75612514844465,189.33241271972656,45094300,2026-04-01 12:22:23.918,0.0025054552866765516,4.004761698634866,69.13768741726153,4411.58984375
AAPL,2023-07-07,188.9375920522482,190.1813114167851,187.7827065576724,188.21701049804688,46815000,2026-04-01 12:22:23.918,-0.005908659360525806,3.837859892449046,65.16220542658377,4398.9501953125
AAPL,2023-07-10,186.8153498480431,187.53593138541007,184.62402407003376,186.1737518310547,59922200,2026-04-01 12:22:23.918,-0.010915220988587625,3.5003650806351345,58.52352248360372,4409.52978515625
AAPL,2023-07-11,186.71664053164818,186.85483156149365,184.18971023636405,185.6505889892578,46638100,2026-04-01 12:22:23.918,-0.002814034099420504,3.1543220802314806,56.92439602802536,4439.259765625
AAPL,2023-07-12,187.229907181424,189.22381917553403,186.03554511598557,187.31875610351562,60750200,2026-04-01 12:22:23.918,0.008945390606963758,2.9803322391126414,60.61945536488673,4472.16015625
AAPL,2023-07-13,188.03931969214307,188.7204094016861,187.3286186962453,188.07879638671875,41342300,2026-04-01 12:22:23.918,0.0040492609323741525,2.8706815059660755,62.21000988003445,4510.0400390625
AAPL,2023-07-14,187.7728180713282,188.71054402484233,187.1805772351739,188.2268829345703,41616200,2026-04-01 12:22:23.918,0.0007870545869148918,2.763871664657472,62.52758190701538,4505.419921875
AAPL,2023-07-17,189.421252931179,191.81000743962883,189.33241906132668,191.48426818847656,50520200,2026-04-01 12:22:23.918,0.01715759547121938,2.908540023890737,68.7487394884893,4522.7900390625
AAPL,2023-07-18,190.8525644573039,191.81990188608006,189.93456914478574,191.22764587402344,48288200,2026-04-01 12:22:23.918,-0.0013410732380388151,2.9682671289873213,67.79383559557981,4554.97998046875
AAPL,2023-07-19,190.60578947313948,195.66951651285706,190.1615899429346,192.5799560546875,80507300,2026-04-01 12:22:23.918,0.007046842063298281,3.089112059027798,70.14698602824643,4565.72021484375
AAPL,2023-07-20,192.57008136763105,193.93226116956544,190.01353918252775,190.63540649414062,59581200,2026-04-01 12:22:23.918,-0.010148686303317918,2.993466816377378,63.01689507999843,4534.8701171875
AAPL,2023-07-21,191.59282688932564,192.4515843269373,188.75988828116408,189.46072387695312,71951700,2026-04-01 12:22:23.918,-0.00618099613856091,2.790710627557928,59.10829957058485,4536.33984375
AAPL,2023-07-24,190.91177825353577,192.3924031537896,189.76675804919924,190.2602996826172,45377800,2026-04-01 12:22:23.918,0.0042113917208448665,2.6638369185066892,60.886631134140366,4554.64013671875
AAPL,2023-07-25,190.83280156435973,191.92846454581797,190.42809382758358,191.11904907226562,37283200,2026-04-01 12:22:23.918,0.004503394553366841,2.602581548840135,62.75981692219108,4567.4599609375
AAPL,2023-07-26,191.1684052777898,193.11296042478057,190.8229351880455,191.98768615722656,47471900,2026-04-01 12:22:23.918,0.004534707921351528,2.5942233879434013,64.60627120021176,4566.75
AAPL,2023-07-27,193.48804855415668,194.65279947329122,190.06286872536143,190.72421264648438,47460200,2026-04-01 12:22:23.918,-0.006602763618998237,2.4573212623047596,59.95009820919652,4537.41015625
AAPL,2023-07-28,192.15545611794553,194.09014552894828,191.63230330479678,193.30047607421875,48291400,2026-04-01 12:22:23.918,0.013417377334448316,2.527571992722784,65.42226997356727,4582.22998046875
AAPL,2023-07-31,193.52754422924545,193.9519978690126,192.73787459795656,193.91250610351562,38824100,2026-04-01 12:22:23.918,0.0031612087773243763,2.6026304078634155,66.59015443412773,4588.9599609375
AAPL,2023-08-01,193.7052107356477,194.1888718595327,192.75760424557473,193.08334350585938,35175100,2026-04-01 12:22:23.918,-0.004285130537051125,2.565633227800305,63.46281934273132,4576.72998046875
AAPL,2023-08-02,192.52069974591456,192.65889079076135,189.37191700535638,190.0924835205078,50389300,2026-04-01 12:22:23.918,-0.01561121822440254,2.2688217263234094,53.67134792130252,4513.39013671875
AAPL,2023-08-03,189.09555647139584,189.8852110681393,188.22691834094286,188.70071411132812,61235200,2026-04-01 12:22:23.918,-0.007348472363510918,1.8993972440770506,49.81937882109679,4501.89013671875
AAPL,2023-08-04,183.12368481919472,184.95966022717982,179.57017917093492,179.6392822265625,115956800,2026-04-01 12:22:23.918,-0.04921138415099818,0.8654672886140986,33.14186106905993,4478.02978515625
AAPL,2023-08-07,179.77747246914834,180.7645556934903,175.0592158617292,176.5398406982422,97576100,2026-04-01 12:22:23.918,-0.017404275353458537,-0.2017035652312984,29.503707715471762,4518.43994140625
AAPL,2023-08-08,177.36895932229305,177.9414693105031,175.2862134413724,177.4775390625,67823000,2026-04-01 12:22:23.918,0.005297483178943968,-0.9607053212066319,31.93800263561829,4499.3798828125
AAPL,2023-08-09,178.53371160261662,178.59293417746048,174.7235703168388,175.88833618164062,60378500,2026-04-01 12:22:23.918,-0.00899472024164278,-1.67119062682616,30.044471895569657,4467.7099609375
AAPL,2023-08-10,177.1616784798233,178.41527829006225,175.30597241092943,175.6711883544922,54686900,2026-04-01 12:22:23.918,-0.00123534047356628,-2.2261160846558425,29.784624976731976,4468.830078125
AAPL,2023-08-11,175.26597277471524,176.55090180538758,174.50488805624465,175.7305145263672,52036700,2026-04-01 12:22:23.918,0.00033765443907810255,-2.6307853261146477,29.96284521201609,4464.0498046875
AAPL,2023-08-14,175.90843422608452,177.60851131506328,175.25607590732963,177.3811798095703,43675600,2026-04-01 12:22:23.918,0.009349321097870079,-2.7861764149095904,34.9129750349577,4489.72021484375
AAPL,2023-08-15,176.8078826094104,177.40092323969566,174.99907927707545,175.39443969726562,43622600,2026-04-01 12:22:23.918,-0.01126359650146312,-3.034656662497923,31.982937586688422,4437.85986328125
AAPL,2023-08-16,175.07813825565708,176.471793411816,174.45543132326716,174.52462768554688,46964900,2026-04-01 12:22:23.918,-0.00497151418322604,-3.264138650432187,30.76557385952391,4404.330078125
AAPL,2023-08-17,175.08803154260252,175.4537406821077,171.47042491030345,171.98440551757812,66062900,2026-04-01 12:22:23.918,-0.014662057445035495,-3.609372874886077,27.476359476501557,4370.35986328125
AAPL,2023-08-18,170.30411608587545,173.0716844916875,169.96805819399307,172.46875,61172200,2026-04-01 12:22:23.918,0.0028122535321712817,-3.800085908269182,29.03427232518004,4369.7099609375
AAPL,2023-08-21,173.0420157807921,174.08973444525807,171.7274205434044,173.80308532714844,46311900,2026-04-01 12:22:23.918,0.00770690420396305,-3.799756425041579,33.28609584723755,4399.77001953125
AAPL,2023-08-22,175.00895776189057,175.62177093693052,174.2083431088137,175.17698669433594,42038900,2026-04-01 12:22:23.918,0.00787385054641344,-3.646597245927609,37.442171907211964,4387.5498046875
AAPL,2023-08-23,176.45205395893973,179.44695366375947,176.264252478764,179.0219268798828,52722800,2026-04-01 12:22:23.918,0.021711479484173804,-3.178325199103199,47.33092507167342,4436.009765625
AAPL,2023-08-24,178.57712060131817,179.00214733275968,173.9710983264249,174.33682250976562,54945800,2026-04-01 12:22:23.918,-0.02651910528143615,-3.148965679701945,39.19968448561085,4376.31005859375
AAPL,2023-08-25,175.3252527852027,177.07473842454561,173.78332608108835,176.54100036621094,51449600,2026-04-01 12:22:23.918,0.012563956496176674,-2.9142457066688223,44.068056703582954,4405.7099609375
AAPL,2023-08-28,178.003859262239,178.49806733287568,176.48170504077262,178.1027069091797,43820700,2026-04-01 12:22:23.918,0.008807242907330683,-2.572556935689022,47.28853591200684,4433.31005859375
AAPL,2023-08-29,177.61837000977968,182.75813070921157,177.4206898063463,181.98716735839844,53003900,2026-04-01 12:22:23.918,0.02157578657473244,-1.9656636811581905,54.332031420619714,4497.6298828125
AAPL,2023-08-30,182.79767343476072,185.67396786591692,182.5999932338842,185.4762725830078,60813900,2026-04-01 12:22:23.918,0.01899078769137072,-1.1894436070565746,59.55924733484353,4514.8701171875
AAPL,2023-08-31,185.66407430986655,186.9292456956689,185.30824391498263,185.6937255859375,60794500,2026-04-01 12:22:23.918,0.001171716619776457,-0.5503923851528612,59.86755927513434,4507.66015625
AAPL,2023-09-01,187.29500162288934,187.7200133732383,186.09901131803056,187.26535034179688,45766500,2026-04-01 12:22:23.918,0.008427916948365052,0.08193282489901321,62.11557795495028,4515.77001953125
AAPL,2023-09-05,186.09898389331408,187.77928826308653,185.4367469097816,187.50253295898438,45280000,2026-04-01 12:22:23.918,0.0012657576031606462,0.5953311575084399,62.45735889795432,4496.830078125
AAPL,2023-09-06,186.21757793807612,186.66237722656214,179.36786194540127,180.7911834716797,81755800,2026-04-01 12:22:23.918,-0.0364496716487997,0.45540361104986005,48.989419533032965,4465.47998046875
AAPL,2023-09-07,173.15073850258275,176.1456533918577,171.52973657694065,175.503173828125,112488800,2026-04-01 12:22:23.918,-0.029685555551863113,-0.08125154490412001,41.41215521504853,4451.14013671875
AAPL,2023-09-08,176.2840260730559,178.15213198996554,175.7305003611282,176.11598205566406,65551300,2026-04-01 12:22:23.918,0.0034856397197749038,-0.45189693332758907,42.521665547218454,4457.490234375
AAPL,2023-09-11,177.9841155245434,178.21144703159865,175.2857283917044,177.28233337402344,58953100,2026-04-01 12:22:23.918,0.0066007986020992105,-0.6440965264018814,44.66939097798447,4487.4599609375
AAPL,2023-09-12,177.4108165912451,178.043402311121,172.79491507430095,174.2577667236328,90370200,2026-04-01 12:22:23.918,-0.017207944605641838,-1.02861609392545,40.44857631485218,4461.89990234375
AAPL,2023-09-13,174.46533118918654,175.24618840249718,171.96463950783718,172.19198608398438,84267900,2026-04-01 12:22:23.918,-0.011925568459218766,-1.4829473606018837,37.82004010894498,4467.43994140625
AAPL,2023-09-14,171.98441978182902,174.06009984649242,171.5692867853032,173.7042694091797,60895800,2026-04-01 12:22:23.918,0.008744199667161098,-1.7013672346421913,40.850413077020484,4505.10009765625
AAPL,2023-09-15,174.4356540223445,174.45542656560403,171.80647888602266,172.98268127441406,109259500,2026-04-01 12:22:23.918,-0.004162770911080228,-1.9106677024369105,39.85238924407397,4450.31982421875
AAPL,2023-09-18,174.43567131089117,177.30208708635865,174.1292647291417,175.90841674804688,67257600,2026-04-01 12:22:23.918,0.016772018971890835,-1.8194835559185947,45.65030533642083,4453.52978515625
AAPL,2023-09-19,175.46363376102514,177.54919237650395,175.07815207769175,176.9956817626953,51826900,2026-04-01 12:22:23.918,0.006161835237167175,-1.6405747384646077,47.66912077217533,4443.9501953125
AAPL,2023-09-20,177.18347129792434,177.61837681135137,173.36818440563272,173.4571533203125,58436200,2026-04-01 12:22:23.918,-0.020194721492919274,-1.7639837773050715,42.17803965650384,4402.2001953125
AAPL,2023-09-21,172.5280351536478,174.25776334751873,171.846025624082,171.9152069091797,63149100,2026-04-01 12:22:23.918,-0.00892924179119698,-1.9635736635832188,40.01495118788807,4330.0
AAPL,2023-09-22,172.64665367280514,175.02874030453424,172.03384046276338,172.7652587890625,56725400,2026-04-01 12:22:23.918,0.004932415311379428,-2.0297601918893236,41.78736840079346,4320.06005859375
AAPL,2023-09-25,172.18207147695253,174.91998813589507,172.13264765845275,174.04029846191406,46172700,2026-04-01 12:22:23.918,0.007353085272580411,-1.9567719972362738,44.439249192364066,4337.43994140625
AAPL,2023-09-26,172.79493440563715,173.17052232124786,169.6715354659317,169.9680633544922,64588900,2026-04-01 12:22:23.918,-0.023676315973899634,-2.2021387821060046,38.41945320099176,4273.52978515625
AAPL,2023-09-27,170.6203831944849,171.0355161486817,167.09174554279588,168.45574951171875,66921800,2026-04-01 12:22:23.918,-0.008937455651735182,-2.489922537970415,36.445000268291224,4274.509765625
AAPL,2023-09-28,167.37838547451082,170.03722730338785,165.67830850769053,168.71275329589844,56294400,2026-04-01 12:22:23.918,0.0015244830511373837,-2.666517229576698,37.03719149854328,4299.7001953125
AAPL,2023-09-29,170.02731432787635,171.06515408193007,168.36676770498428,169.22669982910156,51861100,2026-04-01 12:22:23.918,0.003041650950712479,-2.733488649359373,38.27579096902415,4288.0498046875
AAPL,2023-10-02,169.23658298137698,172.28090596787308,168.94993390517055,171.73727416992188,52164500,2026-04-01 12:22:23.918,0.01472659814541976,-2.554534530555486,44.0644085715083,4288.39013671875
AAPL,2023-10-03,170.26454593815689,171.61868620307462,168.84123947337378,170.40292358398438,49594600,2026-04-01 12:22:23.918,-0.007800061845730117,-2.4916607288829766,41.81959294425825,4229.4501953125
AAPL,2023-10-04,169.10809426237566,172.19196251916273,168.9894891655102,171.64833068847656,53020300,2026-04-01 12:22:23.918,0.007282023336392401,-2.3146569189079287,44.65364502761658,4263.75
AAPL,2023-10-05,171.77685938003185,173.4176340313492,170.67971670138417,172.88389587402344,48527900,2026-04-01 12:22:23.918,0.007172452311618995,-2.0510372590387647,47.39159323547822,4258.18994140625
AAPL,2023-10-06,171.78671747657816,175.9281832590251,171.17388925206592,175.43397521972656,57266700,2026-04-01 12:22:23.918,0.014642515468086226,-1.617698862514942,52.603051895658325,4308.5
AAPL,2023-10-09,174.7618406122257,176.97589800927489,173.76354582426052,176.91659545898438,42390800,2026-04-01 12:22:23.918,0.008415646875250166,-1.1414817081179365,55.37114567758517,4335.66015625
AAPL,2023-10-10,176.03691333055846,177.6381425852869,175.88864186643335,176.32354736328125,43698000,2026-04-01 12:22:23.918,-0.0033577647668372834,-0.8026774414172166,54.012307233074374,4358.240234375
AAPL,2023-10-11,176.13575227199846,177.76664794425923,175.54271164011269,177.71722412109375,47551100,2026-04-01 12:22:23.918,0.007873013895022438,-0.41690868834848516,56.70145369752728,4376.9501953125
AAPL,2023-10-12,177.98409824545533,180.227791982292,176.96601576479657,178.61668395996094,56743100,2026-04-01 12:22:23.918,0.005048420758239726,-0.038165334116115446,58.39247515839563,4349.60986328125
AAPL,2023-10-13,179.31845034069394,179.82253713140665,176.07644667980117,176.77822875976562,51427100,2026-04-01 12:22:23.918,-0.010346077186746272,0.11234844977249736,53.77002732341959,4327.77978515625
AAPL,2023-10-16,174.70255348644375,177.0055649122618,174.46532818230494,176.6497344970703,52517000,2026-04-01 12:22:23.918,-0.0007271313066046043,0.21874177574062514,53.45154103949212,4373.6298828125
AAPL,2023-10-17,174.60370757241088,176.35320838797153,172.77514673671925,175.09791564941406,57549400,2026-04-01 12:22:23.920,-0.008823535367126881,0.17581376948390925,49.62838038856991,4373.2001953125
AAPL,2023-10-18,173.54610256783715,175.52293478970745,173.08154578913502,173.80308532714844,54764400,2026-04-01 12:22:23.920,-0.007422370604596926,0.03688583266918499,46.6313131611591,4314.60009765625
AAPL,2023-10-19,174.0007735918687,175.77992569036093,173.16062890788183,173.42750549316406,59302900,2026-04-01 12:22:23.920,-0.002163288548785341,-0.10234197732023631,45.767933577327064,4278.0
AAPL,2023-10-20,173.27920878393786,173.3879351486228,170.6401398397108,170.8773651123047,64244000,2026-04-01 12:22:23.920,-0.014813540162693291,-0.4136873063854125,40.31049599746909,4224.16015625
AAPL,2023-10-23,168.93021596381925,171.99429712738208,167.96155723103598,170.99600219726562,55980100,2026-04-01 12:22:23.920,0.0006940411337495871,-0.6434405197428816,40.6649661963709,4217.0400390625
AAPL,2023-10-24,171.04542648826694,171.6582397062376,169.46395453488128,171.430908203125,43816600,2026-04-01 12:22:23.920,0.0025401405467616817,-0.7814205864958126,42.02418154069558,4247.68017578125
AAPL,2023-10-25,169.88897487497013,171.0552987076063,168.67321213575732,169.11801147460938,57157000,2026-04-01 12:22:23.920,-0.013583553833471446,-1.0651241318220457,37.1502012822661,4186.77001953125
